Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,hdop,utm_easting,utm_northing,utc,zone,letter
1697493659.4134953,83,0,20000,GPS_frame1,42.338875365,-71.08835528666667,32.925,4.9,327964.44769705564,4689514.400776557,220059.20,19,T
1697493659.6144125,84,0,40000,GPS_frame1,42.33887332833333,-71.08835544666667,32.709,4.8,327964.4289616252,4689514.174943919,220059.40,19,T
1697493659.8112378,85,0,60000,GPS_frame1,42.338872465,-71.08835557166667,32.616,4.8,327964.4163094337,4689514.079330222,220059.60,19,T
1697493660.0111544,86,0,80000,GPS_frame1,42.33887237166667,-71.08835563333334,32.608,4.8,327964.41097468016,4689514.069091031,220059.80,19,T
1697493660.2161348,87,0,0,GPS_frame1,42.33887226,-71.08835567999999,32.587,4.8,327964.40682565584,4689514.056785716,220100.00,19,T
1697493660.4129257,88,0,20000,GPS_frame1,42.338872466666665,-71.08835572666666,32.612,4.8,327964.40354477835,4689514.079828898,220100.20,19,T
1697493660.6135876,89,0,40000,GPS_frame1,42.33887266166666,-71.08835578166666,32.638,4.8,327964.39954556985,4689514.101593448,220100.40,19,T
1697493660.8111205,90,0,60000,GPS_frame1,42.33887211666667,-71.08835582166667,32.59,4.8,327964.39476398646,4689514.041156269,220100.60,19,T
1697493661.0122693,91,0,80000,GPS_frame1,42.338871649999994,-71.08835597666666,32.535,4.8,327964.380722112,4689513.989650086,220100.80,19,T
1697493661.211359,92,0,0,GPS_frame1,42.338872565,-71.08835584333333,32.628,4.9,327964.3942017236,4689514.090984116,220101.00,19,T
1697493661.4150229,93,0,20000,GPS_frame1,42.33887398499999,-71.08835549166666,32.729,4.9,327964.42704527546,4689514.24795281,220101.20,19,T
1697493661.6155698,94,0,40000,GPS_frame1,42.338874741666665,-71.08835531999999,32.79,4.9,327964.44325106044,4689514.331627567,220101.40,19,T
1697493661.8202512,95,0,60000,GPS_frame1,42.338874235000006,-71.08835531666666,32.732,4.9,327964.44214390405,4689514.275359341,220101.60,19,T
1697493662.0127795,96,0,80000,GPS_frame1,42.338874311666665,-71.08835525666667,32.72,4.9,327964.44729589985,4689514.283751193,220101.80,19,T
1697493662.2169275,97,0,0,GPS_frame1,42.33887390666667,-71.088355255,32.652,4.9,327964.44632870634,4689514.238775649,220102.00,19,T
1697493662.416902,98,0,20000,GPS_frame1,42.33887471166666,-71.08835566833334,32.761,4.8,327964.4144728703,4689514.329001068,220102.20,19,T
1697493662.618665,99,0,40000,GPS_frame1,42.338874708333336,-71.088355615,32.742,4.9,327964.418857484,4689514.32852302,220102.40,19,T
1697493662.8225102,100,0,60000,GPS_frame1,42.33887507833333,-71.088355545,32.75,4.9,327964.4256332684,4689514.36946708,220102.60,19,T
1697493663.014316,101,0,80000,GPS_frame1,42.338875533333336,-71.08835573333334,32.817,4.8,327964.41135886277,4689514.420372424,220102.80,19,T
1697493663.2168179,102,0,0,GPS_frame1,42.33887643833334,-71.08835586000001,32.918,4.8,327964.40339190094,4689514.521122079,220103.00,19,T
1697493663.4211926,103,0,20000,GPS_frame1,42.33887648666667,-71.08835600333333,32.943,4.8,327964.39171563764,4689514.526779131,220103.20,19,T
1697493663.6167357,104,0,40000,GPS_frame1,42.33887645,-71.08835632333333,32.942,4.8,327964.3652534231,4689514.523355023,220103.40,19,T
1697493663.818982,105,0,60000,GPS_frame1,42.33887678333334,-71.08835655,32.993,4.8,327964.3474892388,4689514.5608277675,220103.60,19,T
1697493664.0510733,106,0,80000,GPS_frame1,42.338877278333335,-71.08835673333333,33.027,4.8,327964.33373583335,4689514.616164688,220103.80,19,T
1697493664.24953,107,0,0,GPS_frame1,42.33887785666668,-71.08835688166667,33.1,4.8,327964.3230930547,4689514.680684331,220104.00,19,T
1697493664.4505794,108,0,20000,GPS_frame1,42.338878135,-71.08835709833333,33.139,4.8,327964.3060026979,4689514.712029508,220104.20,19,T
1697493664.65067,109,0,40000,GPS_frame1,42.33887814333334,-71.088357325,33.168,4.8,327964.2873521879,4689514.71341347,220104.40,19,T
1697493664.8542616,110,0,60000,GPS_frame1,42.338879293333335,-71.08835744833333,33.281,4.8,327964.28032798937,4689514.841361771,220104.60,19,T
1697493665.0212495,111,0,80000,GPS_frame1,42.33887915833334,-71.08835725166666,33.261,4.9,327964.29616160167,4689514.825973138,220104.80,19,T
1697493665.2504542,112,0,0,GPS_frame1,42.338879126666676,-71.08835742,33.216,4.9,327964.28220761777,4689514.822797379,220105.00,19,T
1697493665.453071,113,0,20000,GPS_frame1,42.33887906666667,-71.088357435,33.191,4.9,327964.28080825857,4689514.816165183,220105.20,19,T
1697493665.6502428,114,0,40000,GPS_frame1,42.33888002666666,-71.08835741,33.272,4.8,327964.2854858849,4689514.922715306,220105.40,19,T
1697493665.8493972,115,0,60000,GPS_frame1,42.33887995666667,-71.08835752333333,33.275,4.8,327964.2759583665,4689514.915171644,220105.60,19,T
1697493666.0159628,116,0,80000,GPS_frame1,42.338882285,-71.08835724333333,33.492,4.8,327964.3053750525,4689515.173148856,220105.80,19,T
1697493666.2160242,117,0,0,GPS_frame1,42.33888185166667,-71.08835759333333,33.477,4.8,327964.27535960847,4689515.125738626,220106.00,19,T
1697493666.4166467,118,0,20000,GPS_frame1,42.33888216666666,-71.08835754,33.5,4.8,327964.2806123671,4689515.160609074,220106.20,19,T
1697493666.6144068,119,0,40000,GPS_frame1,42.338881256666674,-71.08835772166667,33.447,4.8,327964.2631645972,4689515.059928052,220106.40,19,T
1697493666.8231864,120,0,60000,GPS_frame1,42.33888114166666,-71.08835782833333,33.438,4.8,327964.2540635676,4689515.047373989,220106.60,19,T
1697493667.016344,121,0,80000,GPS_frame1,42.33888083333333,-71.08835783166666,33.409,4.8,327964.252948086,4689515.013142659,220106.80,19,T
1697493667.2154288,122,0,0,GPS_frame1,42.33888152333334,-71.08835774666666,33.469,4.8,327964.26183229324,4689515.08958994,220107.00,19,T
1697493667.4165869,123,0,20000,GPS_frame1,42.338882094999995,-71.08835774666666,33.514,10.6,327964.2633913227,4689515.1530691795,220107.20,19,T
1697493667.6175625,124,0,40000,GPS_frame1,42.338882700000006,-71.08835751666668,33.553,10.6,327964.2839891004,4689515.219784481,220107.40,19,T
1697493667.8158224,125,0,60000,GPS_frame1,42.33888284500001,-71.08835738333333,33.561,10.6,327964.29536879546,4689515.23561586,220107.60,19,T
1697493668.015051,126,0,80000,GPS_frame1,42.33888352833333,-71.08835728333334,33.593,10.7,327964.30547055014,4689515.311292508,220107.80,19,T
1697493668.215472,127,0,0,GPS_frame1,42.33888422166667,-71.08835710333332,33.627,10.7,327964.3221901307,4689515.387917719,220108.00,19,T
1697493668.4518425,128,0,20000,GPS_frame1,42.338885126666675,-71.08835688666666,33.724,10.7,327964.3425076303,4689515.487972719,220108.20,19,T
1697493668.6511433,129,0,40000,GPS_frame1,42.33888608166667,-71.088356685,33.796,10.7,327964.3617257584,4689515.593610187,220108.40,19,T
1697493668.850273,130,0,60000,GPS_frame1,42.33888692833334,-71.08835664666667,33.873,4.9,327964.3671927317,4689515.68754853,220108.60,19,T
1697493669.050587,131,0,80000,GPS_frame1,42.33888279333334,-71.08835688166667,33.552,4.9,327964.3365561551,4689515.228863662,220108.80,19,T
1697493669.21662,132,0,0,GPS_frame1,42.33888304166667,-71.08835681000001,33.584,4.9,327964.3431374394,4689515.256294191,220109.00,19,T
1697493669.4203794,133,0,20000,GPS_frame1,42.338883165,-71.08835659833333,33.589,4.9,327964.36091129726,4689515.26956116,220109.20,19,T
1697493669.6227114,134,0,40000,GPS_frame1,42.338883175,-71.08835663666667,33.605,4.9,327964.35778059455,4689515.270749142,220109.40,19,T
1697493669.8173058,135,0,60000,GPS_frame1,42.338883315000004,-71.08835652166667,33.619,4.9,327964.3676363187,4689515.2860624045,220109.60,19,T
1697493670.0180855,136,0,80000,GPS_frame1,42.338883485,-71.08835647333333,33.612,4.9,327964.37208172976,4689515.30484182,220109.80,19,T
1697493670.214242,137,0,0,GPS_frame1,42.338883550000006,-71.088356425,33.602,4.9,327964.3762407886,4689515.311961787,220110.00,19,T
1697493670.421064,138,0,20000,GPS_frame1,42.33888295,-71.08835640166667,33.549,4.9,327964.3765267335,4689515.245289133,220110.20,19,T
1697493670.6145017,139,0,40000,GPS_frame1,42.33888271166667,-71.08835649,33.522,4.9,327964.3685996911,4689515.21900275,220110.40,19,T
1697493670.8171167,140,0,60000,GPS_frame1,42.33888338666667,-71.08835651166667,33.587,4.8,327964.3686555842,4689515.294000208,220110.60,19,T
1697493671.0152042,141,0,80000,GPS_frame1,42.33888361333334,-71.08835660166666,33.617,4.8,327964.36185936816,4689515.319351915,220110.80,19,T
1697493671.21282,142,0,0,GPS_frame1,42.33888347333333,-71.08835681666666,33.606,4.6,327964.34376545204,4689515.304240982,220111.00,19,T
1697493671.4134507,143,0,20000,GPS_frame1,42.33888375833333,-71.088356885,33.645,4.8,327964.33891326305,4689515.336026326,220111.20,19,T
1697493671.615031,144,0,40000,GPS_frame1,42.33888573666666,-71.08835685166667,33.802,4.8,327964.3470545672,4689515.5556377685,220111.40,19,T
1697493671.8183017,145,0,60000,GPS_frame1,42.338885964999996,-71.08835678166666,33.85,4.8,327964.3534440052,4689515.580850822,220111.60,19,T
1697493672.0139754,146,0,80000,GPS_frame1,42.33888564666666,-71.08835656666666,33.83,4.8,327964.37028797047,4689515.54506732,220111.80,19,T
1697493672.21342,147,0,0,GPS_frame1,42.33888543666667,-71.08835679833334,33.824,4.8,327964.3506301193,4689515.5222171405,220112.00,19,T
1697493672.411216,148,0,20000,GPS_frame1,42.338883965,-71.08835686166667,33.699,4.9,327964.34139912226,4689515.358927879,220112.20,19,T
1697493672.614744,149,0,40000,GPS_frame1,42.33888236999999,-71.08835691833333,33.574,4.9,327964.33238098596,4689515.181929896,220112.40,19,T
1697493672.8124807,150,0,60000,GPS_frame1,42.338880339999996,-71.08835731833332,33.41,4.7,327964.2938920729,4689514.957323127,220112.60,19,T
1697493673.0083058,151,0,80000,GPS_frame1,42.338879723333335,-71.08835722666666,33.384,4.9,327964.29976199986,4689514.888661512,220112.80,19,T
1697493673.2107656,152,0,0,GPS_frame1,42.338880088333326,-71.088357035,33.425,4.9,327964.3165472817,4689514.928804194,220113.00,19,T
1697493673.4154432,153,0,20000,GPS_frame1,42.33887964,-71.08835701833333,33.443,4.9,327964.3166976351,4689514.878986464,220113.20,19,T
1697493673.6076856,154,0,40000,GPS_frame1,42.33887858166666,-71.088357015,33.401,4.9,327964.3140859918,4689514.761459841,220113.40,19,T
1697493673.809283,155,0,60000,GPS_frame1,42.338877993333334,-71.08835706666667,33.391,4.9,327964.308225111,4689514.69623443,220113.60,19,T
1697493674.0153742,156,0,80000,GPS_frame1,42.33887700499999,-71.08835705999999,33.368,4.9,327964.30607897905,4689514.586474033,220113.80,19,T
1697493674.2098942,157,0,0,GPS_frame1,42.33887667833333,-71.08835708666668,33.346,4.9,327964.30299125233,4689514.550254134,220114.00,19,T
1697493674.413874,158,0,20000,GPS_frame1,42.33887674333334,-71.088357035,33.352,4.9,327964.30742491724,4689514.5573673565,220114.20,19,T
1697493674.6105888,159,0,40000,GPS_frame1,42.33887700166667,-71.088356995,33.371,4.9,327964.3114247122,4689514.58597238,220114.40,19,T
1697493674.81006,160,0,60000,GPS_frame1,42.33887639500001,-71.08835702166667,33.346,4.9,327964.30757338164,4689514.51866061,220114.60,19,T
1697493675.0101883,161,0,80000,GPS_frame1,42.338876690000006,-71.08835695500001,33.364,4.9,327964.31387002364,4689514.551283233,220114.80,19,T
1697493675.2106373,162,0,0,GPS_frame1,42.33887653166666,-71.08835689166668,33.362,4.9,327964.3186557435,4689514.533573378,220115.00,19,T
1697493675.4102633,163,0,20000,GPS_frame1,42.33887665333334,-71.08835686666666,33.379,4.9,327964.32104709884,4689514.547032956,220115.20,19,T
1697493675.610188,164,0,40000,GPS_frame1,42.33887709166667,-71.08835671,33.414,4.9,327964.3351490082,4689514.595389564,220115.40,19,T
1697493675.8125808,165,0,60000,GPS_frame1,42.33887669166667,-71.08835677666666,33.401,4.9,327964.32856601407,4689514.551107488,220115.60,19,T
1697493676.0096848,166,0,80000,GPS_frame1,42.33887620166667,-71.088356795,33.362,10.7,327964.3257193689,4689514.496733803,220115.80,19,T
